country,platform,category,chart_type,app_id,app_name,prev_rank,curr_rank,delta_rank,status
AU,app_store,books,top_paid,com.kehot.siddur.annotated,Siddur – Annotated Edition,3,3,0,unchanged
AU,app_store,books,top_paid,com.chin-dictionary.app,EngChinMyanmarDictionary,4,4,0,unchanged
AU,app_store,books,top_paid,com.jordanthomasg.Tongan-Dictionary,Tongan-English Dictionary,5,5,0,unchanged
AU,app_store,books,top_paid,biz.bookdesign.librivox.pro,LibriVox Audiobooks – Ad-Free,6,6,0,unchanged
AU,app_store,books,top_paid,com.equiinkpublications.equine,Equine Anatomy Learning Aid,,7,,new
AU,app_store,books,top_paid,com.lazyyards.spells,Spells and Witchcraft Handbook,8,8,0,unchanged
AU,app_store,books,top_paid,com.statusquotes,Funny Status Quotes Collection,9,9,0,unchanged
AU,app_store,books,top_paid,com.smskidukan,Best Status Quotes Collection,10,10,0,unchanged
AU,google_play,books,top_paid,ch.threema.app,Threema. The Secure Messenger,1,1,0,unchanged
AU,google_play,books,top_paid,com.grofsoft.tripview,TripView,2,2,0,unchanged
AU,google_play,books,top_paid,com.monashuniversity.fodmap,Monash University FODMAP diet,3,3,0,unchanged
AU,google_play,books,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),4,4,0,unchanged
AU,google_play,books,top_paid,com.appslab.glass.widgets,Glass Widgets,5,5,0,unchanged
AU,google_play,books,top_paid,com.imageline.FLM,FL STUDIO MOBILE,6,6,0,unchanged
AU,google_play,books,top_paid,com.SpottedGhosts.SpiritTalker,Spirit Talker ™,7,7,0,unchanged
AU,google_play,books,top_paid,com.t11.skyview,SkyView® Explore the Universe,8,8,0,unchanged
AU,google_play,books,top_paid,com.teslacoilsw.launcher.prime,Nova Launcher Prime,9,9,0,unchanged
AU,google_play,books,top_paid,com.watchfacestudio.dadam124,DADAM124: Analog Watch Face,10,10,0,unchanged
AU,app_store,books,top_grossing,com.audible.iphone,Audible: Audiobooks & Podcasts,,1,,new
AU,app_store,books,top_grossing,com.gnovel.originalstation,"GoodNovel - Booktok, Stories",,2,,new
AU,app_store,books,top_grossing,com.dreame.reader,Dreame - Read Best Romance,3,3,0,unchanged
AU,app_store,books,top_grossing,org.reactjs.native.Inkitt.App.Colt,GALATEA: Novels & Audiobooks,4,4,0,unchanged
AU,app_store,books,top_grossing,com.qvon.novellair,Novellair,5,5,0,unchanged
AU,app_store,books,top_grossing,write.read.story.webnovel.book.anystories,AnyStories-Top Novels & Books,6,6,0,unchanged
AU,app_store,books,top_grossing,com.qvon.novelbar,NovelBar,7,7,0,unchanged
AU,app_store,books,top_grossing,com.viz.wsj,Shonen Jump Manga & Comics,,8,,new
AU,app_store,books,top_grossing,com.kw.literie,Literie,9,9,0,unchanged
AU,app_store,books,top_grossing,com.oasis.noveloasis,NovelOasis,10,10,0,unchanged
AU,google_play,books,top_grossing,com.anthropic.claude,Claude by Anthropic,1,1,0,unchanged
AU,google_play,books,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
AU,google_play,books,top_grossing,au.gov.mygov.mygovapp,myGov,3,3,0,unchanged
AU,google_play,books,top_grossing,com.wbd.stream,HBO Max: Stream TV & Movies,,4,,new
AU,google_play,books,top_grossing,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
AU,google_play,books,top_grossing,com.whatsapp,WhatsApp Messenger,6,6,0,unchanged
AU,google_play,books,top_grossing,com.microsoft.office.word,Microsoft Word: Edit Documents,7,7,0,unchanged
AU,google_play,books,top_grossing,com.alibaba.aliexpresshd,AliExpress - Shopping App,8,8,0,unchanged
AU,google_play,books,top_grossing,com.pineconesoft.petrolspy,Petrol Spy Australia,9,9,0,unchanged
AU,google_play,books,top_grossing,com.zhiliaoapp.musically,TikTok,10,10,0,unchanged
AU,app_store,browser,top_free,com.humanservices.myGov,myGov,1,1,0,unchanged
AU,app_store,browser,top_free,com.google.GoogleMobile,Google,2,2,0,unchanged
AU,app_store,browser,top_free,com.google.Authenticator,Google Authenticator,3,3,0,unchanged
AU,app_store,browser,top_free,com.google.chrome.ios,Google Chrome,4,4,0,unchanged
AU,app_store,browser,top_free,au.gov.vic.vicroads.myvicroads,myVicRoads,5,5,0,unchanged
AU,app_store,browser,top_free,com.microsoft.msedge,Microsoft Edge: AI Browser,6,6,0,unchanged
AU,app_store,browser,top_free,com.telstra.telstra24x7iphone,My Telstra,7,7,0,unchanged
AU,app_store,browser,top_free,com.starlink.mobile,Starlink,8,8,0,unchanged
AU,app_store,browser,top_free,au.com.paystay,PayStay,9,9,0,unchanged
AU,app_store,browser,top_free,com.cellogroup.CelloparkAustralia,Cellopark Australia,10,10,0,unchanged
AU,google_play,browser,top_free,com.anthropic.claude,Claude by Anthropic,1,1,0,unchanged
AU,google_play,browser,top_free,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
AU,google_play,browser,top_free,au.gov.mygov.mygovapp,myGov,3,3,0,unchanged
AU,google_play,browser,top_free,com.wbd.stream,HBO Max: Stream TV & Movies,,4,,new
AU,google_play,browser,top_free,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
AU,google_play,browser,top_free,com.whatsapp,WhatsApp Messenger,6,6,0,unchanged
AU,google_play,browser,top_free,com.microsoft.office.word,Microsoft Word: Edit Documents,7,7,0,unchanged
AU,google_play,browser,top_free,com.alibaba.aliexpresshd,AliExpress - Shopping App,8,8,0,unchanged
AU,google_play,browser,top_free,com.pineconesoft.petrolspy,Petrol Spy Australia,9,9,0,unchanged
AU,google_play,browser,top_free,com.zhiliaoapp.musically,TikTok,10,10,0,unchanged
AU,app_store,browser,top_paid,com.liguangming.Shadowrocket,Shadowrocket,1,1,0,unchanged
AU,app_store,browser,top_paid,com.goblintools,Goblin Tools,2,2,0,unchanged
AU,app_store,browser,top_paid,com.antennamate,Antenna Mate,3,3,0,unchanged
AU,app_store,browser,top_paid,com.physmo.antennafinder,Antenna Finder,4,4,0,unchanged
AU,app_store,browser,top_paid,com.astech.FORScan-Lite,"FORScan Lite - for Ford, Mazda",,5,,new
AU,app_store,browser,top_paid,com.ChillSeekers.Necrophonic,Necrophonic,6,6,0,unchanged
AU,app_store,browser,top_paid,com.BitPlague.Necrometer,Necrometer,7,7,0,unchanged
AU,app_store,browser,top_paid,site.kaylees.Wipr2,Wipr 2,8,8,0,unchanged
AU,app_store,browser,top_paid,nl.jeffreykuiken.NoirApp,Noir - Dark Mode for Safari,9,9,0,unchanged
AU,app_store,browser,top_paid,com.kanchan.mbrowser,Atsumaru Reader,10,10,0,unchanged
AU,google_play,browser,top_paid,ch.threema.app,Threema. The Secure Messenger,1,1,0,unchanged
AU,google_play,browser,top_paid,com.grofsoft.tripview,TripView,2,2,0,unchanged
AU,google_play,browser,top_paid,com.monashuniversity.fodmap,Monash University FODMAP diet,3,3,0,unchanged
AU,google_play,browser,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),4,4,0,unchanged
AU,google_play,browser,top_paid,com.appslab.glass.widgets,Glass Widgets,5,5,0,unchanged
AU,google_play,browser,top_paid,com.imageline.FLM,FL STUDIO MOBILE,6,6,0,unchanged
AU,google_play,browser,top_paid,com.SpottedGhosts.SpiritTalker,Spirit Talker ™,7,7,0,unchanged
AU,google_play,browser,top_paid,com.t11.skyview,SkyView® Explore the Universe,8,8,0,unchanged
AU,google_play,browser,top_paid,com.teslacoilsw.launcher.prime,Nova Launcher Prime,9,9,0,unchanged
AU,google_play,browser,top_paid,com.watchfacestudio.dadam124,DADAM124: Analog Watch Face,10,10,0,unchanged
AU,app_store,browser,top_grossing,com.nordvpn.NordVPN,NordVPN: VPN for privacy,1,1,0,unchanged
AU,app_store,browser,top_grossing,com.codeway.cleanerplus,Cleanup: Clean Storage Space,2,2,0,unchanged
AU,app_store,browser,top_grossing,com.symantec.mobilesecurity,"Norton360 Anti Virus Scan, VPN",,3,,new
AU,app_store,browser,top_grossing,com.aoklab.fewerphotos,Swipewipe: Photo Cleaner,4,4,0,unchanged
AU,app_store,browser,top_grossing,gen.universe.app.cleaner,Cleaner Guru: Cleaning App,5,5,0,unchanged
AU,app_store,browser,top_grossing,com.expressvpn.iosvpn,ExpressVPN: Super Secure VPN,6,6,0,unchanged
AU,app_store,browser,top_grossing,ai.cleaner.app,AI Cleaner: Clean Up Storage,,7,,new
AU,app_store,browser,top_grossing,evolly.app.rokuremote,TV Remote - Universal Control,8,8,0,unchanged
AU,app_store,browser,top_grossing,com.truesoftware.TrueCallerOther,Truecaller: Caller ID & Block,9,9,0,unchanged
AU,app_store,browser,top_grossing,imote.tv.remote.control,Universal TV Remote Control＊,,10,,new
AU,google_play,browser,top_grossing,com.anthropic.claude,Claude by Anthropic,1,1,0,unchanged
AU,google_play,browser,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
AU,google_play,browser,top_grossing,au.gov.mygov.mygovapp,myGov,3,3,0,unchanged
AU,google_play,browser,top_grossing,com.wbd.stream,HBO Max: Stream TV & Movies,,4,,new
AU,google_play,browser,top_grossing,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
AU,google_play,browser,top_grossing,com.whatsapp,WhatsApp Messenger,6,6,0,unchanged
AU,google_play,browser,top_grossing,com.microsoft.office.word,Microsoft Word: Edit Documents,7,7,0,unchanged
AU,google_play,browser,top_grossing,com.alibaba.aliexpresshd,AliExpress - Shopping App,8,8,0,unchanged
AU,google_play,browser,top_grossing,com.pineconesoft.petrolspy,Petrol Spy Australia,9,9,0,unchanged
AU,google_play,browser,top_grossing,com.zhiliaoapp.musically,TikTok,10,10,0,unchanged
BR,app_store,books,top_free,com.amazon.Lassen,Kindle,1,1,0,unchanged
BR,app_store,books,top_free,com.fivemobile.wattpad,Wattpad,2,2,0,unchanged
BR,app_store,books,top_free,com.masterapps.bibliasagradaalmeida,Biblia Sagrada Almeida Offline,3,3,0,unchanged
BR,app_store,books,top_free,com.Mobidic.Biblia,Bíblia Sagrada Mobidic,4,4,0,unchanged
BR,app_store,books,top_free,com.audible.iphone,Audible: Ouça Audiolivros,,5,,new
BR,app_store,books,top_free,br.com.gold360.skeelo,Skeelo: Audiobooks & Ebooks,,6,,new
BR,app_store,books,top_free,br.com.skoob.Skoob,Skoob - Organize suas leituras,,7,,new
BR,app_store,books,top_free,multi.book.Womens-Bible,Bíblia da Mulher em Português,8,8,0,unchanged
BR,app_store,books,top_free,portugal.book.avemari.Biblia,Bíblia Ave Maria de Estudo,9,9,0,unchanged
BR,app_store,books,top_free,com.readmio.Readmio-iOS,Readmio: Contos Infantis,10,10,0,unchanged
BR,google_play,books,top_free,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,books,top_free,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,books,top_free,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,books,top_free,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,books,top_free,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,books,top_free,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,books,top_free,com.nu.production,Nu,7,7,0,unchanged
BR,google_play,books,top_free,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
BR,google_play,books,top_free,com.shopee.br,Shopee: 15.3 Dia do Consumidor,9,9,0,unchanged
BR,google_play,books,top_free,com.mercadolibre,Mercado Livre,10,10,0,unchanged
BR,app_store,books,top_paid,br.com.gm.HarpaCristaPro,Harpa Cristã +,1,1,0,unchanged
BR,app_store,books,top_paid,com.bbt.bgaii,Bhagavad-gita As It Is,,2,,new
BR,app_store,books,top_paid,dfos.leitura.biblica,Controle de Leitura da Bíblia,3,3,0,unchanged
BR,app_store,books,top_paid,com.PG.biblia-de-jerusalem-portoghese,Biblia de Jerusalem Portoghese,4,4,0,unchanged
BR,app_store,books,top_paid,OLivroDosEspiritos,O Livro dos Espíritos,5,5,0,unchanged
BR,app_store,books,top_paid,OCeueoInferno,O Céu e o Inferno,6,6,0,unchanged
BR,app_store,books,top_paid,com.kimicoapps.BookBuddy,BookBuddy Pro: Lista de Livros,,7,,new
BR,app_store,books,top_paid,rcr.liturgiahorarum.premium,Liturgia Horarum Premium,8,8,0,unchanged
BR,app_store,books,top_paid,Lionardos-Workshop.Lios-Calibre-Viewer,Lios Calibre Viewer,9,9,0,unchanged
BR,app_store,books,top_paid,EvangelhoEspirita,Evangelho Segund Espiritismo,10,10,0,unchanged
BR,google_play,books,top_paid,com.h4xhdv.ffh4xraistarmacrofire,Sensi FF Macro - Game Booster,1,1,0,unchanged
BR,google_play,books,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),2,2,0,unchanged
BR,google_play,books,top_paid,com.g19mobile.gameboosterplus,Game Booster 4x Faster Pro,3,3,0,unchanged
BR,google_play,books,top_paid,com.booster.gfxpro,Game Booster VIP Lag Fix & GFX,4,4,0,unchanged
BR,google_play,books,top_paid,com.panda.mouse,Panda Mouse Pro,5,5,0,unchanged
BR,google_play,books,top_paid,com.imageline.FLM,FL STUDIO MOBILE,6,6,0,unchanged
BR,google_play,books,top_paid,com.iliturgia,iLiturgia,7,7,0,unchanged
BR,google_play,books,top_paid,com.extreamsd.aemobile,Audio Evolution Mobile Studio,8,8,0,unchanged
BR,google_play,books,top_paid,com.appslab.glass.widgets,Glass Widgets,9,9,0,unchanged
BR,google_play,books,top_paid,com.appsgenz.launcherios.pro,Launcher OS™ Pro,10,10,0,unchanged
BR,app_store,books,top_grossing,com.read.buenovela,BueNovela - Ler bons romances,1,1,0,unchanged
BR,app_store,books,top_grossing,com.changduhk.readerpt,Lera: Livros Story & Audiobook,2,2,0,unchanged
BR,app_store,books,top_grossing,com.novelago.ios.app,NovelaGo - Romances e Livros,3,3,0,unchanged
BR,app_store,books,top_grossing,com.gnovel.originalstation,GoodNovel - Ler bons romances,4,4,0,unchanged
BR,app_store,books,top_grossing,com.dreame.reader,Dreame - Read Best Romance,5,5,0,unchanged
BR,app_store,books,top_grossing,org.reactjs.native.Inkitt.App.Colt,GALATEA: Livros imersivos,6,6,0,unchanged
BR,app_store,books,top_grossing,com.audible.iphone,Audible: Ouça Audiolivros,,7,,new
BR,app_store,books,top_grossing,com.fivemobile.wattpad,Wattpad,8,8,0,unchanged
BR,app_store,books,top_grossing,com.webnovel.reader,WebNovel - Stories & Mangas,9,9,0,unchanged
BR,app_store,books,top_grossing,com.changduhk.ereader,MoboReader,10,10,0,unchanged
BR,google_play,books,top_grossing,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,books,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,books,top_grossing,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,books,top_grossing,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,books,top_grossing,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,books,top_grossing,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,books,top_grossing,com.nu.production,Nu,7,7,0,unchanged
BR,google_play,books,top_grossing,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
BR,google_play,books,top_grossing,com.shopee.br,Shopee: 15.3 Dia do Consumidor,9,9,0,unchanged
BR,google_play,books,top_grossing,com.mercadolibre,Mercado Livre,10,10,0,unchanged
BR,app_store,browser,top_free,br.gov.meugovbr,gov.br,1,1,0,unchanged
BR,app_store,browser,top_free,br.gov.mds.meusocial,Meu Social - Gás do Povo,2,2,0,unchanged
BR,app_store,browser,top_free,br.gov.serpro.cnhe,CNH do Brasil,3,3,0,unchanged
BR,app_store,browser,top_free,br.gov.dataprev.ectps,Carteira de Trabalho Digital,4,4,0,unchanged
BR,app_store,browser,top_free,com.google.GoogleMobile,Google,5,5,0,unchanged
BR,app_store,browser,top_free,com.google.chrome.ios,Google Chrome,6,6,0,unchanged
BR,app_store,browser,top_free,com.novitech.clarocanalservicos,Minha Claro,7,7,0,unchanged
BR,app_store,browser,top_free,br.com.vivo.meuvivo,Vivo,8,8,0,unchanged
BR,app_store,browser,top_free,br.jus.tse.eleitoral.e-titulo,e-Título,9,9,0,unchanged
BR,app_store,browser,top_free,com.hmctech.pharmastock,Comp Study: Pharma,10,10,0,unchanged
BR,google_play,browser,top_free,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,browser,top_free,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,browser,top_free,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,browser,top_free,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,browser,top_free,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,browser,top_free,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,browser,top_free,com.nu.production,Nu,7,7,0,unchanged
BR,google_play,browser,top_free,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
BR,google_play,browser,top_free,com.shopee.br,Shopee: 15.3 Dia do Consumidor,9,9,0,unchanged
BR,google_play,browser,top_free,com.mercadolibre,Mercado Livre,10,10,0,unchanged
BR,app_store,browser,top_paid,com.holyrics,Holyrics,1,1,0,unchanged
BR,app_store,browser,top_paid,br.com.techbits.Portabilidade,Portabilidade,2,2,0,unchanged
BR,app_store,browser,top_paid,rodrigo.TabelaTaco,Tabela Taco,3,3,0,unchanged
BR,app_store,browser,top_paid,dev.vodik7.atvtools.atvTools,atvTools,4,4,0,unchanged
BR,app_store,browser,top_paid,com.liguangming.Shadowrocket,Shadowrocket,5,5,0,unchanged
BR,app_store,browser,top_paid,nl.jeffreykuiken.NoirApp,Noir - Dark Mode for Safari,6,6,0,unchanged
BR,app_store,browser,top_paid,com.yourcompany.Clinometer,Clinometer + bubble level,7,7,0,unchanged
BR,app_store,browser,top_paid,LightSpectrumPro,LightSpectrum Pro,8,8,0,unchanged
BR,app_store,browser,top_paid,br.nucleus.rotuloSeguro.rotuloSeguro,Rótulo Seguro Kids,9,9,0,unchanged
BR,app_store,browser,top_paid,jp.appsys.PanecalPlus,Panecal Plus Sci. Calculator,10,10,0,unchanged
BR,google_play,browser,top_paid,com.h4xhdv.ffh4xraistarmacrofire,Sensi FF Macro - Game Booster,1,1,0,unchanged
BR,google_play,browser,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),2,2,0,unchanged
BR,google_play,browser,top_paid,com.g19mobile.gameboosterplus,Game Booster 4x Faster Pro,3,3,0,unchanged
BR,google_play,browser,top_paid,com.booster.gfxpro,Game Booster VIP Lag Fix & GFX,4,4,0,unchanged
BR,google_play,browser,top_paid,com.panda.mouse,Panda Mouse Pro,5,5,0,unchanged
BR,google_play,browser,top_paid,com.imageline.FLM,FL STUDIO MOBILE,6,6,0,unchanged
BR,google_play,browser,top_paid,com.iliturgia,iLiturgia,7,7,0,unchanged
BR,google_play,browser,top_paid,com.extreamsd.aemobile,Audio Evolution Mobile Studio,8,8,0,unchanged
BR,google_play,browser,top_paid,com.appslab.glass.widgets,Glass Widgets,9,9,0,unchanged
BR,google_play,browser,top_paid,com.appsgenz.launcherios.pro,Launcher OS™ Pro,10,10,0,unchanged
BR,app_store,browser,top_grossing,com.codeway.cleanerplus,Cleanup: Limpiador de fotos,1,1,0,unchanged
BR,app_store,browser,top_grossing,gen.universe.app.cleaner,Cleaner Guru: Fotos Limpar,2,2,0,unchanged
BR,app_store,browser,top_grossing,com.itresearch.ios.phonecleaner,CleanUp App: Apagar Duplicadas,3,3,0,unchanged
BR,app_store,browser,top_grossing,ai.cleaner.app,AI Cleaner: App de Limpeza,,4,,new
BR,app_store,browser,top_grossing,bp.rmaster.free,Cleaner Kit - Limpar iPhone,5,5,0,unchanged
BR,app_store,browser,top_grossing,lt.farmis.fam,GPS Fields Area Measure Map,6,6,0,unchanged
BR,app_store,browser,top_grossing,com.nordvpn.NordVPN,VPN rápida e ilimitada NordVPN,7,7,0,unchanged
BR,app_store,browser,top_grossing,super.cleaner,Cleaner Neat: Limpar,8,8,0,unchanged
BR,app_store,browser,top_grossing,com.tvremote-smart.app,Universo Controle Remoto,9,9,0,unchanged
BR,app_store,browser,top_grossing,com.avast.ios.security,Avast Segurança & Privacidade,10,10,0,unchanged
BR,google_play,browser,top_grossing,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,browser,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,browser,top_grossing,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,browser,top_grossing,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,browser,top_grossing,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,browser,top_grossing,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,browser,top_grossing,com.nu.production,Nu,7,7,0,unchanged
BR,google_play,browser,top_grossing,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
BR,google_play,browser,top_grossing,com.shopee.br,Shopee: 15.3 Dia do Consumidor,9,9,0,unchanged
BR,google_play,browser,top_grossing,com.mercadolibre,Mercado Livre,10,10,0,unchanged
MX,app_store,books,top_free,com.fivemobile.wattpad,Wattpad,1,1,0,unchanged
MX,app_store,books,top_free,com.amazon.Lassen,Kindle,2,2,0,unchanged
MX,app_store,books,top_free,com.audible.iphone,Audible: Audiolibros y podcast,,3,,new
MX,app_store,books,top_free,com.bibliasagrada.consigo,Biblia Reina Valera con Audio,4,4,0,unchanged
MX,app_store,books,top_free,com.litnetgroup.booknet,"Booknet, Libros electrónicos",,5,,new
MX,app_store,books,top_free,com.readmio.Readmio-iOS,Readmio: Libros para niños,6,6,0,unchanged
MX,app_store,books,top_free,com.read.buenovela,BueNovela - leer novela libro,7,7,0,unchanged
MX,app_store,books,top_free,com.storytel.iphone,Storytel: audiolibros y ebooks,8,8,0,unchanged
MX,app_store,books,top_free,com.google.GoogleBooks,Google Play Libros,9,9,0,unchanged
MX,app_store,books,top_free,com.tvrsoft.santabibliagratis,Santa Biblia Reina,10,10,0,unchanged
MX,google_play,books,top_free,com.larus.wolf,Dola: Smart AI Assistant,1,1,0,unchanged
MX,google_play,books,top_free,com.freereels.app,FreeReels - Dramas & Reels,2,2,0,unchanged
MX,google_play,books,top_free,com.openai.chatgpt,ChatGPT,3,3,0,unchanged
MX,google_play,books,top_free,com.einnovation.temu,Temu: Shop Like a Billionaire,4,4,0,unchanged
MX,google_play,books,top_free,com.zhiliaoapp.musically.go,TikTok Lite - Save Data & Fast,5,5,0,unchanged
MX,google_play,books,top_free,com.mercadolibre,Mercado Libre,6,6,0,unchanged
MX,google_play,books,top_free,com.netshort.abroad,NetShort - Popular Dramas & TV,7,7,0,unchanged
MX,google_play,books,top_free,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
MX,google_play,books,top_free,com.instagram.android,Instagram,9,9,0,unchanged
MX,google_play,books,top_free,com.whatsapp,WhatsApp Messenger,10,10,0,unchanged
MX,app_store,books,top_paid,com.publicacioneselfaro.himnia,Himnario INPM Letra,,1,,new
MX,app_store,books,top_paid,com.artscroll.SAEEI,ArtScroll Smart Siddur סדור,2,2,0,unchanged
MX,app_store,books,top_paid,PG.biblia-de-jerusalem,Biblia de Jerusalén,3,3,0,unchanged
MX,app_store,books,top_paid,com.publicacioneselfaro.himniapartitura,Himnario INPM Partitura,,4,,new
MX,app_store,books,top_paid,com.yourcompany.DialingGod,Dialing God,5,5,0,unchanged
MX,app_store,books,top_paid,com.inkstonesoftware.inkstoneaudiobooks,Audiobooks HQ audiolibros,,6,,new
MX,app_store,books,top_paid,com.libromovil.guerra,El Arte de la Guerra - Audiolibro,7,7,0,unchanged
MX,app_store,books,top_paid,com.playcreatividad.ipoe,iPoe Vol. 1 - Edgar Allan Poe,,8,,new
MX,app_store,books,top_paid,com.palreader.spanishbible1960reinavaleraaudio,Santa Biblia Version Reina Valera (con audio),9,9,0,unchanged
MX,app_store,books,top_paid,com.playcreatividad.ipoe2,iPoe Vol. 2 - Edgar Allan Poe,,10,,new
MX,google_play,books,top_paid,com.g19mobile.gameboosterplus,Game Booster 4x Faster Pro,1,1,0,unchanged
MX,google_play,books,top_paid,com.h4xhdv.ffh4xraistarmacrofire,Sensi FF Macro - Game Booster,2,2,0,unchanged
MX,google_play,books,top_paid,ch.threema.app,Threema. The Secure Messenger,3,3,0,unchanged
MX,google_play,books,top_paid,com.peso1peso,1 Peso,4,4,0,unchanged
MX,google_play,books,top_paid,com.booster.gfxpro,Game Booster VIP Lag Fix & GFX,5,5,0,unchanged
MX,google_play,books,top_paid,com.imageline.FLM,FL STUDIO MOBILE,6,6,0,unchanged
MX,google_play,books,top_paid,com.appslab.glass.widgets,Glass Widgets,7,7,0,unchanged
MX,google_play,books,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),8,8,0,unchanged
MX,google_play,books,top_paid,com.jndapp.oneui.widgets.pack,OneUI Widgets,9,9,0,unchanged
MX,google_play,books,top_paid,isoftcom.dinero,5 pesos,10,10,0,unchanged
MX,app_store,books,top_grossing,com.audible.iphone,Audible: Audiolibros y podcast,,1,,new
MX,app_store,books,top_grossing,com.storytel.iphone,Storytel: audiolibros y ebooks,2,2,0,unchanged
MX,app_store,books,top_grossing,com.read.buenovela,BueNovela - leer novela libro,3,3,0,unchanged
MX,app_store,books,top_grossing,com.scribd.iscribd,Everand: audiolibros y libros,4,4,0,unchanged
MX,app_store,books,top_grossing,com.fivemobile.wattpad,Wattpad,5,5,0,unchanged
